Azodicarboxylates,Phosphines,Temperatures,Phosphine Equiv,Azadicarboxylate Equiv.,N-Boc Pyrrolidine,Solvents
DBAD,DAP,35,1.05,1.2,0.95,PhMe
DBAD,DAP,35,1.05,1.2,0.95,EtOAc
DBAD,DAP,35,1.05,1.2,1.05,2-MeTHF
DBAD,DAP,35,1.05,1.2,1.05,MeCN
DBAD,DAP,35,1.05,1.2,1.05,PhMe
DBAD,DAP,35,1.05,1.2,1.05,EtOAc
DBAD,DAP,35,1.05,1.2,1.2,2-MeTHF
DBAD,DAP,35,1.05,1.2,1.2,MeCN
DBAD,DAP,35,1.05,1.2,1.2,PhMe
DBAD,DAP,35,1.05,1.2,1.2,EtOAc
DBAD,DAP,35,1.05,1.4,0.95,2-MeTHF
DBAD,DAP,35,1.05,1.4,0.95,MeCN
DBAD,DAP,35,1.05,1.4,0.95,PhMe
DBAD,DAP,35,1.05,1.4,0.95,EtOAc
DBAD,DAP,35,1.05,1.4,1.05,2-MeTHF
DBAD,DAP,35,1.05,1.4,1.05,MeCN
DBAD,DAP,35,1.05,1.4,1.05,PhMe
DBAD,DAP,35,1.05,1.4,1.05,EtOAc
DBAD,DAP,35,1.05,1.4,1.2,2-MeTHF
DBAD,DAP,35,1.05,1.4,1.2,MeCN
DBAD,DAP,35,1.05,1.4,1.2,PhMe
DBAD,DAP,35,1.05,1.4,1.2,EtOAc
DBAD,DAP,35,1.2,1.05,0.95,2-MeTHF
DBAD,DAP,35,1.2,1.05,0.95,MeCN
DBAD,DAP,35,1.2,1.05,0.95,PhMe
DBAD,DAP,35,1.2,1.05,0.95,EtOAc
DBAD,DAP,35,1.2,1.05,1.05,2-MeTHF
DBAD,DAP,35,1.2,1.05,1.05,MeCN
DBAD,DAP,35,1.2,1.05,1.05,PhMe
DBAD,DAP,35,1.2,1.05,1.05,EtOAc
DBAD,DAP,35,1.2,1.05,1.2,2-MeTHF
DBAD,DAP,35,1.2,1.05,1.2,MeCN
DBAD,DAP,35,1.2,1.05,1.2,PhMe
DBAD,DAP,35,1.2,1.05,1.2,EtOAc
DBAD,DAP,35,1.2,1.2,0.95,2-MeTHF
DBAD,DAP,35,1.2,1.2,0.95,MeCN
DBAD,DAP,35,1.2,1.2,0.95,PhMe
DBAD,DAP,35,1.2,1.2,0.95,EtOAc
DBAD,DAP,35,1.2,1.2,1.05,2-MeTHF
DBAD,DAP,35,1.2,1.2,1.05,MeCN
DBAD,DAP,35,1.2,1.2,1.05,PhMe
DBAD,DAP,35,1.2,1.2,1.05,EtOAc
DBAD,DAP,35,1.2,1.2,1.2,2-MeTHF
DBAD,DAP,35,1.2,1.2,1.2,MeCN
DBAD,DAP,35,1.2,1.2,1.2,PhMe
DBAD,DAP,35,1.2,1.2,1.2,EtOAc
DBAD,DAP,35,1.2,1.4,0.95,2-MeTHF
DBAD,DAP,35,1.2,1.4,0.95,MeCN
DBAD,DAP,35,1.2,1.4,0.95,PhMe
DBAD,DAP,35,1.2,1.4,0.95,EtOAc
DBAD,DAP,35,1.2,1.4,1.05,2-MeTHF
DBAD,DAP,35,1.2,1.4,1.05,MeCN
DBAD,DAP,35,1.2,1.4,1.05,PhMe
DBAD,DAP,35,1.2,1.4,1.05,EtOAc
DBAD,DAP,35,1.2,1.4,1.2,2-MeTHF
DBAD,DAP,35,1.2,1.4,1.2,MeCN
DBAD,DAP,35,1.2,1.4,1.2,PhMe
DBAD,DAP,35,1.2,1.4,1.2,EtOAc
DBAD,DAP,35,1.4,1.05,0.95,2-MeTHF
DBAD,DAP,35,1.4,1.05,0.95,MeCN
DBAD,DAP,35,1.4,1.05,0.95,PhMe
DBAD,DAP,35,1.4,1.05,0.95,EtOAc
DBAD,DAP,35,1.4,1.05,1.05,2-MeTHF
DBAD,DAP,35,1.4,1.05,1.05,MeCN
DBAD,DAP,35,1.4,1.05,1.05,PhMe
DBAD,DAP,35,1.4,1.05,1.05,EtOAc
DBAD,DAP,35,1.4,1.05,1.2,2-MeTHF
DBAD,DAP,35,1.4,1.05,1.2,MeCN
DBAD,DAP,35,1.4,1.05,1.2,PhMe
DBAD,DAP,35,1.4,1.05,1.2,EtOAc
DBAD,DAP,35,1.4,1.2,0.95,2-MeTHF
DBAD,DAP,35,1.4,1.2,0.95,MeCN
DBAD,DAP,35,1.4,1.2,0.95,PhMe
DBAD,DAP,35,1.4,1.2,0.95,EtOAc
DBAD,DAP,35,1.4,1.2,1.05,2-MeTHF
DBAD,DAP,35,1.4,1.2,1.05,MeCN
DBAD,DAP,35,1.4,1.2,1.05,PhMe
DBAD,DAP,35,1.4,1.2,1.05,EtOAc
DBAD,DAP,35,1.4,1.2,1.2,2-MeTHF
DBAD,DAP,35,1.4,1.2,1.2,MeCN
DBAD,DAP,35,1.4,1.2,1.2,PhMe
DBAD,DAP,35,1.4,1.2,1.2,EtOAc
DBAD,DAP,35,1.4,1.4,0.95,2-MeTHF
DBAD,DAP,35,1.4,1.4,0.95,MeCN
DBAD,DAP,35,1.4,1.4,0.95,PhMe
DBAD,DAP,35,1.4,1.4,0.95,EtOAc
DBAD,DAP,35,1.4,1.4,1.05,2-MeTHF
DBAD,DAP,35,1.4,1.4,1.05,MeCN
DBAD,DAP,35,1.4,1.4,1.05,PhMe
DBAD,DAP,35,1.4,1.4,1.05,EtOAc
DBAD,DAP,35,1.4,1.4,1.2,2-MeTHF
DBAD,DAP,35,1.4,1.4,1.2,MeCN
DBAD,DAP,35,1.4,1.4,1.2,PhMe
DBAD,DAP,35,1.4,1.4,1.2,EtOAc
DBAD,Tris-FPP,5,1.05,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.05,0.95,MeCN
DBAD,Tris-FPP,5,1.05,1.05,0.95,PhMe
DBAD,Tris-FPP,5,1.05,1.05,0.95,EtOAc
DBAD,Tris-FPP,5,1.05,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.05,1.05,MeCN
DBAD,Tris-FPP,5,1.05,1.05,1.05,PhMe
DBAD,Tris-FPP,5,1.05,1.05,1.05,EtOAc
DBAD,Tris-FPP,5,1.05,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.05,1.2,MeCN
DBAD,Tris-FPP,5,1.05,1.05,1.2,PhMe
DBAD,Tris-FPP,5,1.05,1.05,1.2,EtOAc
DBAD,Tris-FPP,5,1.05,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.2,0.95,MeCN
DBAD,Tris-FPP,5,1.05,1.2,0.95,PhMe
DBAD,Tris-FPP,5,1.05,1.2,0.95,EtOAc
DBAD,Tris-FPP,5,1.05,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.2,1.05,MeCN
DBAD,Tris-FPP,5,1.05,1.2,1.05,PhMe
DBAD,Tris-FPP,5,1.05,1.2,1.05,EtOAc
DBAD,Tris-FPP,5,1.05,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.2,1.2,MeCN
DBAD,Tris-FPP,5,1.05,1.2,1.2,PhMe
DBAD,Tris-FPP,5,1.05,1.2,1.2,EtOAc
DBAD,Tris-FPP,5,1.05,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.4,0.95,MeCN
DBAD,Tris-FPP,5,1.05,1.4,0.95,PhMe
DBAD,Tris-FPP,5,1.05,1.4,0.95,EtOAc
DBAD,Tris-FPP,5,1.05,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.4,1.05,MeCN
DBAD,Tris-FPP,5,1.05,1.4,1.05,PhMe
DBAD,Tris-FPP,5,1.05,1.4,1.05,EtOAc
DBAD,Tris-FPP,5,1.05,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.05,1.4,1.2,MeCN
DBAD,Tris-FPP,5,1.05,1.4,1.2,PhMe
DBAD,Tris-FPP,5,1.05,1.4,1.2,EtOAc
DBAD,Tris-FPP,5,1.2,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.05,0.95,MeCN
DBAD,Tris-FPP,5,1.2,1.05,0.95,PhMe
DBAD,Tris-FPP,5,1.2,1.05,0.95,EtOAc
DBAD,Tris-FPP,5,1.2,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.05,1.05,MeCN
DBAD,Tris-FPP,5,1.2,1.05,1.05,PhMe
DBAD,Tris-FPP,5,1.2,1.05,1.05,EtOAc
DBAD,Tris-FPP,5,1.2,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.05,1.2,MeCN
DBAD,Tris-FPP,5,1.2,1.05,1.2,PhMe
DBAD,Tris-FPP,5,1.2,1.05,1.2,EtOAc
DBAD,Tris-FPP,5,1.2,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.2,0.95,MeCN
DBAD,Tris-FPP,5,1.2,1.2,0.95,PhMe
DBAD,Tris-FPP,5,1.2,1.2,0.95,EtOAc
DBAD,Tris-FPP,5,1.2,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.2,1.05,MeCN
DBAD,Tris-FPP,5,1.2,1.2,1.05,PhMe
DBAD,Tris-FPP,5,1.2,1.2,1.05,EtOAc
DBAD,Tris-FPP,5,1.2,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.2,1.2,MeCN
DBAD,Tris-FPP,5,1.2,1.2,1.2,PhMe
DBAD,Tris-FPP,5,1.2,1.2,1.2,EtOAc
DBAD,Tris-FPP,5,1.2,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.4,0.95,MeCN
DBAD,Tris-FPP,5,1.2,1.4,0.95,PhMe
DBAD,Tris-FPP,5,1.2,1.4,0.95,EtOAc
DBAD,Tris-FPP,5,1.2,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.4,1.05,MeCN
DBAD,Tris-FPP,5,1.2,1.4,1.05,PhMe
DBAD,Tris-FPP,5,1.2,1.4,1.05,EtOAc
DBAD,Tris-FPP,5,1.2,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.2,1.4,1.2,MeCN
DBAD,Tris-FPP,5,1.2,1.4,1.2,PhMe
DBAD,Tris-FPP,5,1.2,1.4,1.2,EtOAc
DBAD,Tris-FPP,5,1.4,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.05,0.95,MeCN
DBAD,Tris-FPP,5,1.4,1.05,0.95,PhMe
DBAD,Tris-FPP,5,1.4,1.05,0.95,EtOAc
DBAD,Tris-FPP,5,1.4,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.05,1.05,MeCN
DBAD,Tris-FPP,5,1.4,1.05,1.05,PhMe
DBAD,Tris-FPP,5,1.4,1.05,1.05,EtOAc
DBAD,Tris-FPP,5,1.4,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.05,1.2,MeCN
DBAD,Tris-FPP,5,1.4,1.05,1.2,PhMe
DBAD,Tris-FPP,5,1.4,1.05,1.2,EtOAc
DBAD,Tris-FPP,5,1.4,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.2,0.95,MeCN
DBAD,Tris-FPP,5,1.4,1.2,0.95,PhMe
DBAD,Tris-FPP,5,1.4,1.2,0.95,EtOAc
DBAD,Tris-FPP,5,1.4,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.2,1.05,MeCN
DBAD,Tris-FPP,5,1.4,1.2,1.05,PhMe
DBAD,Tris-FPP,5,1.4,1.2,1.05,EtOAc
DBAD,Tris-FPP,5,1.4,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.2,1.2,MeCN
DBAD,Tris-FPP,5,1.4,1.2,1.2,PhMe
DBAD,Tris-FPP,5,1.4,1.2,1.2,EtOAc
DBAD,Tris-FPP,5,1.4,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.4,0.95,MeCN
DBAD,Tris-FPP,5,1.4,1.4,0.95,PhMe
DBAD,Tris-FPP,5,1.4,1.4,0.95,EtOAc
DBAD,Tris-FPP,5,1.4,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.4,1.05,MeCN
DBAD,Tris-FPP,5,1.4,1.4,1.05,PhMe
DBAD,Tris-FPP,5,1.4,1.4,1.05,EtOAc
DBAD,Tris-FPP,5,1.4,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,5,1.4,1.4,1.2,MeCN
DBAD,Tris-FPP,5,1.4,1.4,1.2,PhMe
DBAD,Tris-FPP,5,1.4,1.4,1.2,EtOAc
DBAD,Tris-FPP,20,1.05,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.05,0.95,MeCN
DBAD,Tris-FPP,20,1.05,1.05,0.95,PhMe
DBAD,Tris-FPP,20,1.05,1.05,0.95,EtOAc
DBAD,Tris-FPP,20,1.05,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.05,1.05,MeCN
DBAD,Tris-FPP,20,1.05,1.05,1.05,PhMe
DBAD,Tris-FPP,20,1.05,1.05,1.05,EtOAc
DBAD,Tris-FPP,20,1.05,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.05,1.2,MeCN
DBAD,Tris-FPP,20,1.05,1.05,1.2,PhMe
DBAD,Tris-FPP,20,1.05,1.05,1.2,EtOAc
DBAD,Tris-FPP,20,1.05,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.2,0.95,MeCN
DBAD,Tris-FPP,20,1.05,1.2,0.95,PhMe
DBAD,Tris-FPP,20,1.05,1.2,0.95,EtOAc
DBAD,Tris-FPP,20,1.05,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.2,1.05,MeCN
DBAD,Tris-FPP,20,1.05,1.2,1.05,PhMe
DBAD,Tris-FPP,20,1.05,1.2,1.05,EtOAc
DBAD,Tris-FPP,20,1.05,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.2,1.2,MeCN
DBAD,Tris-FPP,20,1.05,1.2,1.2,PhMe
DBAD,Tris-FPP,20,1.05,1.2,1.2,EtOAc
DBAD,Tris-FPP,20,1.05,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.4,0.95,MeCN
DBAD,Tris-FPP,20,1.05,1.4,0.95,PhMe
DBAD,Tris-FPP,20,1.05,1.4,0.95,EtOAc
DBAD,Tris-FPP,20,1.05,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.4,1.05,MeCN
DBAD,Tris-FPP,20,1.05,1.4,1.05,PhMe
DBAD,Tris-FPP,20,1.05,1.4,1.05,EtOAc
DBAD,Tris-FPP,20,1.05,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.05,1.4,1.2,MeCN
DBAD,Tris-FPP,20,1.05,1.4,1.2,PhMe
DBAD,Tris-FPP,20,1.05,1.4,1.2,EtOAc
DBAD,Tris-FPP,20,1.2,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.05,0.95,MeCN
DBAD,Tris-FPP,20,1.2,1.05,0.95,PhMe
DBAD,Tris-FPP,20,1.2,1.05,0.95,EtOAc
DBAD,Tris-FPP,20,1.2,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.05,1.05,MeCN
DBAD,Tris-FPP,20,1.2,1.05,1.05,PhMe
DBAD,Tris-FPP,20,1.2,1.05,1.05,EtOAc
DBAD,Tris-FPP,20,1.2,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.05,1.2,MeCN
DBAD,Tris-FPP,20,1.2,1.05,1.2,PhMe
DBAD,Tris-FPP,20,1.2,1.05,1.2,EtOAc
DBAD,Tris-FPP,20,1.2,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.2,0.95,MeCN
DBAD,Tris-FPP,20,1.2,1.2,0.95,PhMe
DBAD,Tris-FPP,20,1.2,1.2,0.95,EtOAc
DBAD,Tris-FPP,20,1.2,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.2,1.05,MeCN
DBAD,Tris-FPP,20,1.2,1.2,1.05,PhMe
DBAD,Tris-FPP,20,1.2,1.2,1.05,EtOAc
DBAD,Tris-FPP,20,1.2,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.2,1.2,MeCN
DBAD,Tris-FPP,20,1.2,1.2,1.2,PhMe
DBAD,Tris-FPP,20,1.2,1.2,1.2,EtOAc
DBAD,Tris-FPP,20,1.2,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.4,0.95,MeCN
DBAD,Tris-FPP,20,1.2,1.4,0.95,PhMe
DBAD,Tris-FPP,20,1.2,1.4,0.95,EtOAc
DBAD,Tris-FPP,20,1.2,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.4,1.05,MeCN
DBAD,Tris-FPP,20,1.2,1.4,1.05,PhMe
DBAD,Tris-FPP,20,1.2,1.4,1.05,EtOAc
DBAD,Tris-FPP,20,1.2,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.2,1.4,1.2,MeCN
DBAD,Tris-FPP,20,1.2,1.4,1.2,PhMe
DBAD,Tris-FPP,20,1.2,1.4,1.2,EtOAc
DBAD,Tris-FPP,20,1.4,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.05,0.95,MeCN
DBAD,Tris-FPP,20,1.4,1.05,0.95,PhMe
DBAD,Tris-FPP,20,1.4,1.05,0.95,EtOAc
DBAD,Tris-FPP,20,1.4,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.05,1.05,MeCN
DBAD,Tris-FPP,20,1.4,1.05,1.05,PhMe
DBAD,Tris-FPP,20,1.4,1.05,1.05,EtOAc
DBAD,Tris-FPP,20,1.4,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.05,1.2,MeCN
DBAD,Tris-FPP,20,1.4,1.05,1.2,PhMe
DBAD,Tris-FPP,20,1.4,1.05,1.2,EtOAc
DBAD,Tris-FPP,20,1.4,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.2,0.95,MeCN
DBAD,Tris-FPP,20,1.4,1.2,0.95,PhMe
DBAD,Tris-FPP,20,1.4,1.2,0.95,EtOAc
DBAD,Tris-FPP,20,1.4,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.2,1.05,MeCN
DBAD,Tris-FPP,20,1.4,1.2,1.05,PhMe
DBAD,Tris-FPP,20,1.4,1.2,1.05,EtOAc
DBAD,Tris-FPP,20,1.4,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.2,1.2,MeCN
DBAD,Tris-FPP,20,1.4,1.2,1.2,PhMe
DBAD,Tris-FPP,20,1.4,1.2,1.2,EtOAc
DBAD,Tris-FPP,20,1.4,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.4,0.95,MeCN
DBAD,Tris-FPP,20,1.4,1.4,0.95,PhMe
DBAD,Tris-FPP,20,1.4,1.4,0.95,EtOAc
DBAD,Tris-FPP,20,1.4,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.4,1.05,MeCN
DBAD,Tris-FPP,20,1.4,1.4,1.05,PhMe
DBAD,Tris-FPP,20,1.4,1.4,1.05,EtOAc
DBAD,Tris-FPP,20,1.4,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,20,1.4,1.4,1.2,MeCN
DBAD,Tris-FPP,20,1.4,1.4,1.2,PhMe
DBAD,Tris-FPP,20,1.4,1.4,1.2,EtOAc
DBAD,Tris-FPP,35,1.05,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.05,0.95,MeCN
DBAD,Tris-FPP,35,1.05,1.05,0.95,PhMe
DBAD,Tris-FPP,35,1.05,1.05,0.95,EtOAc
DBAD,Tris-FPP,35,1.05,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.05,1.05,MeCN
DBAD,Tris-FPP,35,1.05,1.05,1.05,PhMe
DBAD,Tris-FPP,35,1.05,1.05,1.05,EtOAc
DBAD,Tris-FPP,35,1.05,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.05,1.2,MeCN
DBAD,Tris-FPP,35,1.05,1.05,1.2,PhMe
DBAD,Tris-FPP,35,1.05,1.05,1.2,EtOAc
DBAD,Tris-FPP,35,1.05,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.2,0.95,MeCN
DBAD,Tris-FPP,35,1.05,1.2,0.95,PhMe
DBAD,Tris-FPP,35,1.05,1.2,0.95,EtOAc
DBAD,Tris-FPP,35,1.05,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.2,1.05,MeCN
DBAD,Tris-FPP,35,1.05,1.2,1.05,PhMe
DBAD,Tris-FPP,35,1.05,1.2,1.05,EtOAc
DBAD,Tris-FPP,35,1.05,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.2,1.2,MeCN
DBAD,Tris-FPP,35,1.05,1.2,1.2,PhMe
DBAD,Tris-FPP,35,1.05,1.2,1.2,EtOAc
DBAD,Tris-FPP,35,1.05,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.4,0.95,MeCN
DBAD,Tris-FPP,35,1.05,1.4,0.95,PhMe
DBAD,Tris-FPP,35,1.05,1.4,0.95,EtOAc
DBAD,Tris-FPP,35,1.05,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.4,1.05,MeCN
DBAD,Tris-FPP,35,1.05,1.4,1.05,PhMe
DBAD,Tris-FPP,35,1.05,1.4,1.05,EtOAc
DBAD,Tris-FPP,35,1.05,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.05,1.4,1.2,MeCN
DBAD,Tris-FPP,35,1.05,1.4,1.2,PhMe
DBAD,Tris-FPP,35,1.05,1.4,1.2,EtOAc
DBAD,Tris-FPP,35,1.2,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.05,0.95,MeCN
DBAD,Tris-FPP,35,1.2,1.05,0.95,PhMe
DBAD,Tris-FPP,35,1.2,1.05,0.95,EtOAc
DBAD,Tris-FPP,35,1.2,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.05,1.05,MeCN
DBAD,Tris-FPP,35,1.2,1.05,1.05,PhMe
DBAD,Tris-FPP,35,1.2,1.05,1.05,EtOAc
DBAD,Tris-FPP,35,1.2,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.05,1.2,MeCN
DBAD,Tris-FPP,35,1.2,1.05,1.2,PhMe
DBAD,Tris-FPP,35,1.2,1.05,1.2,EtOAc
DBAD,Tris-FPP,35,1.2,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.2,0.95,MeCN
DBAD,Tris-FPP,35,1.2,1.2,0.95,PhMe
DBAD,Tris-FPP,35,1.2,1.2,0.95,EtOAc
DBAD,Tris-FPP,35,1.2,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.2,1.05,MeCN
DBAD,Tris-FPP,35,1.2,1.2,1.05,PhMe
DBAD,Tris-FPP,35,1.2,1.2,1.05,EtOAc
DBAD,Tris-FPP,35,1.2,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.2,1.2,MeCN
DBAD,Tris-FPP,35,1.2,1.2,1.2,PhMe
DBAD,Tris-FPP,35,1.2,1.2,1.2,EtOAc
DBAD,Tris-FPP,35,1.2,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.4,0.95,MeCN
DBAD,Tris-FPP,35,1.2,1.4,0.95,PhMe
DBAD,Tris-FPP,35,1.2,1.4,0.95,EtOAc
DBAD,Tris-FPP,35,1.2,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.4,1.05,MeCN
DBAD,Tris-FPP,35,1.2,1.4,1.05,PhMe
DBAD,Tris-FPP,35,1.2,1.4,1.05,EtOAc
DBAD,Tris-FPP,35,1.2,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.2,1.4,1.2,MeCN
DBAD,Tris-FPP,35,1.2,1.4,1.2,PhMe
DBAD,Tris-FPP,35,1.2,1.4,1.2,EtOAc
DBAD,Tris-FPP,35,1.4,1.05,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.05,0.95,MeCN
DBAD,Tris-FPP,35,1.4,1.05,0.95,PhMe
DBAD,Tris-FPP,35,1.4,1.05,0.95,EtOAc
DBAD,Tris-FPP,35,1.4,1.05,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.05,1.05,MeCN
DBAD,Tris-FPP,35,1.4,1.05,1.05,PhMe
DBAD,Tris-FPP,35,1.4,1.05,1.05,EtOAc
DBAD,Tris-FPP,35,1.4,1.05,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.05,1.2,MeCN
DBAD,Tris-FPP,35,1.4,1.05,1.2,PhMe
DBAD,Tris-FPP,35,1.4,1.05,1.2,EtOAc
DBAD,Tris-FPP,35,1.4,1.2,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.2,0.95,MeCN
DBAD,Tris-FPP,35,1.4,1.2,0.95,PhMe
DBAD,Tris-FPP,35,1.4,1.2,0.95,EtOAc
DBAD,Tris-FPP,35,1.4,1.2,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.2,1.05,MeCN
DBAD,Tris-FPP,35,1.4,1.2,1.05,PhMe
DBAD,Tris-FPP,35,1.4,1.2,1.05,EtOAc
DBAD,Tris-FPP,35,1.4,1.2,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.2,1.2,MeCN
DBAD,Tris-FPP,35,1.4,1.2,1.2,PhMe
DBAD,Tris-FPP,35,1.4,1.2,1.2,EtOAc
DBAD,Tris-FPP,35,1.4,1.4,0.95,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.4,0.95,MeCN
DBAD,Tris-FPP,35,1.4,1.4,0.95,PhMe
DBAD,Tris-FPP,35,1.4,1.4,0.95,EtOAc
DBAD,Tris-FPP,35,1.4,1.4,1.05,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.4,1.05,MeCN
DBAD,Tris-FPP,35,1.4,1.4,1.05,PhMe
DBAD,Tris-FPP,35,1.4,1.4,1.05,EtOAc
DBAD,Tris-FPP,35,1.4,1.4,1.2,2-MeTHF
DBAD,Tris-FPP,35,1.4,1.4,1.2,MeCN
DBAD,Tris-FPP,35,1.4,1.4,1.2,PhMe
DBAD,Tris-FPP,35,1.4,1.4,1.2,EtOAc
DBAD,TPTP,5,1.05,1.05,0.95,2-MeTHF
DBAD,TPTP,5,1.05,1.05,0.95,MeCN
DBAD,TPTP,5,1.05,1.05,0.95,PhMe
DBAD,TPTP,5,1.05,1.05,0.95,EtOAc
DBAD,TPTP,5,1.05,1.05,1.05,2-MeTHF
DBAD,TPTP,5,1.05,1.05,1.05,MeCN
DBAD,TPTP,5,1.05,1.05,1.05,PhMe
DBAD,TPTP,5,1.05,1.05,1.05,EtOAc
DBAD,TPTP,5,1.05,1.05,1.2,2-MeTHF
DBAD,TPTP,5,1.05,1.05,1.2,MeCN
DBAD,TPTP,5,1.05,1.05,1.2,PhMe
DBAD,TPTP,5,1.05,1.05,1.2,EtOAc
DBAD,TPTP,5,1.05,1.2,0.95,2-MeTHF
DBAD,TPTP,5,1.05,1.2,0.95,MeCN
DBAD,TPTP,5,1.05,1.2,0.95,PhMe
DBAD,TPTP,5,1.05,1.2,0.95,EtOAc
DBAD,TPTP,5,1.05,1.2,1.05,2-MeTHF
